day,expected_cost,active_losses,transformer_peak,degradation
2000-03-11,1030.6660818997736,65.40032155286382,85.90660360246898,0.00013993834839875032
2000-03-26,797.2153165603377,45.23578111217395,69.8107851705288,0.0001449741942481035
2000-03-14,564.1467545670931,28.162107869443407,48.42036725314073,0.0001352937601376681
2000-03-27,529.8878311422411,39.154712680134324,62.77794593375923,0.0001433867661638842
