day,expected_cost,active_losses,transformer_peak,degradation
2000-03-11,1023.0178823020283,58.45474680027783,85.9066036024687,0.00012883341608763377
2000-03-26,832.1022684427354,41.19817879131926,69.81077793014289,8.928216105678666e-05
2000-03-14,598.9010246538755,22.80079625112333,48.42036725314073,0.00011184742207096554
2000-03-27,527.7444721265481,33.65469286800106,62.77794593375911,0.00013722357933803188
