timestamp,converged,minimum_voltage_pu,maximum_voltage_pu,undervoltage_bus_count,overvoltage_bus_count,maximum_line_loading_percent,maximum_transformer_loading_percent,active_line_losses_kw,grid_import_kw,pv_generation_kw,battery_charge_kw,battery_discharge_kw,curtailed_pv_kw,mean_soc,minimum_soc,maximum_soc
2000-03-13 13:45:00,True,0.9781024653237035,1.0032570471096984,0,0,4.184384403208579,20.94976360819784,0.7040004168714772,69.73454418444413,136.2065636336968,63.82907270279101,0.0,0,0.5933202412076681,0.45534844223985144,0.8999999999999999
2000-03-13 14:00:00,True,0.9786781748411496,1.0,0,0,3.7499338254202272,20.124643577072547,0.4076731650246034,53.44470093877285,131.52183002839527,50.12778153187334,0.0,0,0.6242716386515783,0.4657881332501857,0.8999999999999999
2000-03-13 14:15:00,True,0.9805412535741174,1.0,0,0,3.1600002286645807,18.9904937112774,0.3116364331576815,50.78848937444014,126.27389975531345,51.125690722565615,0.0,0,0.6589295054388166,0.47427037378726394,0.8999999999999999
2000-03-13 14:30:00,True,0.9891132123495161,1.0,0,0,2.0340284958176786,12.712370882474195,0.1554828129824771,66.32076883945004,120.48524525755765,15.978150887574156,0.0,0,0.6799622932184791,0.480298025182931,0.8999999999999999
2000-03-13 14:45:00,True,0.9930168101694183,1.0,0,0,1.6544501708368213,22.54516331425788,0.06652618129046603,109.56078284702797,114.18065444237757,21.377519149997973,0.0,0,0.7037996708078414,0.5364458037834139,0.9
2000-03-13 15:00:00,True,0.9940858497160898,1.0,0,0,2.0213210850700736,12.824695241366948,0.09727934075893403,62.00648568997158,107.38712453554228,14.726411275142805,0.0,0,0.7200034990971727,0.5914298601153637,0.9
2000-03-13 15:15:00,True,0.9936469071605157,1.0,0,0,1.518882114367056,13.951388887575916,0.07234259172215395,72.01848606394834,100.13374647507449,19.97214029181802,0.0,0,0.7398121874047247,0.6246814625919045,0.9
2000-03-13 15:30:00,True,0.9934943814975685,1.0,0,0,1.3838443835023175,13.459848609602092,0.07261681160738881,73.24903547856998,92.45158033938803,21.048445350143474,0.0,0,0.7561722746024578,0.6246814625919045,0.9
2000-03-13 15:45:00,True,0.9935551258143354,1.0,0,0,1.292834730236297,12.012053318672928,0.06772763285526161,66.86564560659303,84.37352234326349,15.601066819100371,0.0,0,0.7683407026416663,0.6246814625919045,0.9
2000-03-13 16:00:00,True,0.9940164559642527,1.0,0,0,1.2785323299867066,4.719844653427638,0.06606827432543834,21.107303183614647,75.9341639712062,15.124114887139022,0.0,0,0.780110648943665,0.6246814625919045,0.9
2000-03-13 16:15:00,True,0.9930829059720957,1.0,0,0,1.6865742084369888,5.741039647008991,0.08441323455684488,26.372510719933963,67.16964385139941,23.1325303309181,0.0,0,0.7935562972771163,0.634576414374318,0.9
2000-03-13 16:30:00,True,0.9929438202352374,1.0,0,0,2.120950976438507,6.4539408329431005,0.08835278979047723,31.204903147571628,58.11749300454949,15.066974043370994,0.0,0,0.7998967583492491,0.6466610066468673,0.9
2000-03-13 16:45:00,True,0.9888397563819753,1.0,0,0,2.033014476458111,23.13440064181525,0.1522936838371955,127.16467113179797,48.816474130294274,3.3513423535177025,0.0,0,0.8025821288248243,0.6466610066468673,0.9
2000-03-13 17:00:00,True,0.9842627134432552,1.000000000161971,0,0,2.7701756244222517,27.94913772924786,0.26208672492259044,150.49232056036678,39.30641561937169,2.523533985723857,0.0,0,0.804635688407488,0.6466610066468673,0.9
2000-03-13 17:15:00,True,0.9794218774790568,1.0,0,0,4.489424709662046,29.990656804384486,0.6770474086770896,183.64897859684294,29.628041002336197,1.8385206467528232,0.0,0,0.8060293906794843,0.6466610066468673,0.9
2000-03-13 17:30:00,True,0.979219311537623,1.0,0,0,5.188592515511465,27.617994160193938,1.0458241594654472,183.38559406812772,19.822794565149216,0.39926594127232473,0.0,0,0.8063318648774179,0.6466610066468673,0.9
2000-03-13 17:45:00,True,0.9731053787496929,1.0,0,0,5.20455819700346,23.024408751968302,1.2859563904544544,187.05522764311254,9.932663878383355,0.29098347718970285,0.0,0,0.8065523069055919,0.6466610066468673,0.9
2000-03-13 18:00:00,True,0.9667993960858813,1.0,0,0,7.019991633459255,31.880544530716083,1.5667841773318756,171.37075551214775,0.0,0.0,57.0188784877682,0,0.7657516158891166,0.6124946937314382,0.8584951211408404
2000-03-13 18:15:00,True,0.9575507125826593,1.0,0,0,8.455351297529232,34.16445128602319,2.7274813592339715,228.47805320727298,0.0,0.0,58.4926730462786,0,0.7220921498835714,0.578328380816009,0.812272630053827
